0.105,404,16,4.49,90,3,-1,67,0.01,-1,61,2.78,-1,90,0.02,-1,90,3,-1,65,1.23,-1
0.1,396,17,4.4,90,3,-1,69,0,-1,61,2.84,-1,90,0.01,-1,90,3,-1,65,1.16,-1
0.2,806,26,8.96,90,3,-1,76,0,-1,90,3,-1,90,0.05,-1,90,3,-1,74,1.82,-1

100,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.03,158,8,1.58,100,3,-1,52,0,-1,47,0.01,-1,68,0,-1,47,0.03,47,50,0.81,-1
0.04,219,9,2.19,100,3,-1,61,0,-1,54,0.24,-1,95,0,-1,54,0.54,54,58,1,-1
0.05,257,11,2.57,100,3,-1,66,0,-1,57,0.23,-1,97,0,-1,57,0.63,57,63,1.01,-1
0.0461,201,11,2.01,100,3,-1,60,0,-1,52,0.01,-1,94,0.01,-1,52,0.07,52,58,0.95,-1
0.1,494,17,4.94,100,3,-1,81,0,-1,70,2.76,-1,100,0.03,-1,100,3,-1,73,1.46,-1
0.1,477,22,4.77,100,3,-1,73,0,-1,70,2.86,-1,100,0.02,-1,100,3,-1,72,1.47,-1
0.2,992,30,9.92,100,3,-1,86,0,-1,100,3,-1,100,0.07,-1,100,3,-1,83,2.16,-1

100,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.03,150,8,1.5,100,3,-1,58,0,-1,48,0,-1,81,0.01,-1,48,0.02,48,55,0.79,-1
0.04,210,10,2.1,100,3,-1,64,0,-1,54,0.06,-1,95,0,-1,54,0.31,54,60,0.92,-1
0.05,261,10,2.61,100,3,-1,65,0,-1,57,0.3,-1,96,0,-1,57,0.59,57,63,1.03,-1
0.0461,243,11,2.43,100,3,-1,61,0,-1,56,0.1,-1,100,0.01,-1,56,0.35,56,60,0.98,-1
0.1,472,17,4.72,100,3,-1,76,0,-1,68,3,-1,100,0.03,-1,100,3,-1,73,1.36,-1
0.1,491,17,4.91,100,3,-1,80,0,-1,72,3,-1,100,0.02,-1,100,3,-1,75,1.39,-1
0.2,1004,31,10,100,3,-1,85,0,-1,100,3,-1,100,0.08,-1,100,3,-1,82,2.15,-1

120,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.025,158,10,1.32,120,3,-1,62,0,-1,55,0,-1,59,0.01,-1,55,0.03,55,60,0.99,-1
0.0333,236,9,1.97,120,3,-1,75,0,-1,64,0.09,-1,113,0.01,-1,64,0.34,64,72,1.15,-1
0.0417,254,10,2.12,120,3,-1,74,0,-1,65,0.18,-1,116,0.01,-1,65,0.4,65,71,1.19,-1
0.0399,295,11,2.46,120,3,-1,79,0,-1,69,1.41,-1,118,0.01,-1,69,3,69,77,1.27,-1
0.0913,687,20,5.72,120,3,-1,96,0,-1,120,3,-1,120,0.04,-1,120,3,-1,92,1.93,-1
0.1,734,21,6.12,120,3,-1,92,0.01,-1,120,3,-1,120,0.04,-1,120,3,-1,90,2.01,-1
0.2,1431,37,11.9,120,3,-1,105,0,-1,120,3,-1,120,0.14,-1,120,3,-1,103,3,-1

140,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0214,208,9,1.49,140,3,-1,74,0.01,-1,65,0.01,-1,109,0,-1,65,0.05,65,71,1.31,-1
0.0286,259,9,1.85,140,3,-1,78,0,-1,67,0.01,-1,84,0.01,-1,67,0.07,67,76,1.43,-1
0.0357,354,14,2.53,140,3,-1,90,0,-1,78,0.5,-1,136,0.01,-1,78,2.81,78,86,1.61,-1
0.0353,320,10,2.29,140,3,-1,84,0.01,-1,76,0.42,-1,132,0.01,-1,140,3,-1,82,1.55,-1
0.0845,847,21,6.05,140,3,-1,113,0,-1,140,3,-1,140,0.07,-1,140,3,-1,108,2.42,-1
0.1,942,22,6.73,140,3,-1,112,0,-1,140,3,-1,140,0.08,-1,140,3,-1,108,2.58,-1
0.2,2009,41,14.4,140,3,-1,125,0.01,-1,140,3,-1,140,0.25,-1,140,3,-1,140,3,-1

160,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0187,225,9,1.41,160,3,-1,80,0,-1,72,0.01,-1,72,0,-1,72,0.05,72,79,1.58,-1
0.025,306,11,1.91,160,3,-1,96,0,-1,81,0.12,-1,143,0.01,-1,81,0.64,81,93,1.75,-1
0.0312,397,12,2.48,160,3,-1,102,0.01,-1,90,3,-1,156,0.02,-1,102,3,102,99,1.93,-1
0.0317,376,10,2.35,160,3,-1,101,0,-1,90,3,-1,154,0.01,-1,160,3,-1,98,1.9,-1
0.0791,1026,26,6.41,160,3,-1,127,0,-1,160,3,-1,160,0.09,-1,160,3,-1,124,3,-1
0.1,1251,26,7.82,160,3,-1,132,0,-1,160,3,-1,160,0.11,-1,160,3,-1,129,3,-1
0.2,2579,44,16.1,160,3,-1,145,0.01,-1,160,3,-1,160,0.45,-1,160,3,-1,160,3,-1

180,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0167,288,10,1.6,180,3,-1,101,0.01,-1,88,0.04,-1,147,0.01,-1,88,0.15,88,98,1.97,-1
0.0222,362,11,2.01,180,3,-1,106,0.01,-1,94,0.88,-1,167,0.01,-1,94,3,95,105,2.13,-1
0.0278,452,11,2.51,180,3,-1,115,0,-1,180,3,-1,179,0.03,-1,180,3,-1,113,2.31,-1
0.0288,457,12,2.54,180,3,-1,110,0,-1,180,3,-1,174,0.02,-1,180,3,-1,106,2.31,-1
0.0745,1278,23,7.1,180,3,-1,142,0,-1,180,3,-1,180,0.17,-1,180,3,-1,180,3,-1
0.1,1675,28,9.31,180,3,-1,153,0,-1,180,3,-1,180,0.19,-1,180,3,-1,180,3,-1
0.2,3278,52,18.2,180,3,-1,162,0.01,-1,180,3,-1,180,0.72,-1,180,3,-1,180,3,-1

200,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.015,287,8,1.43,200,3,-1,102,0.01,-1,94,0.12,-1,148,0.01,-1,94,0.13,94,101,2.27,-1
0.02,410,10,2.05,200,3,-1,129,0,-1,106,1.71,-1,187,0.01,-1,200,3,-1,123,2.52,-1
0.025,510,12,2.55,200,3,-1,133,0,-1,200,3,-1,197,0.03,-1,200,3,-1,128,2.74,-1
0.0265,557,12,2.79,200,3,-1,132,0,-1,200,3,-1,196,0.03,-1,200,3,-1,130,2.82,-1
0.0707,1377,24,6.89,200,3,-1,165,0,-1,200,3,-1,200,0.18,-1,200,3,-1,200,3,-1
0.1,1969,31,9.85,200,3,-1,172,0.01,-1,200,3,-1,200,0.27,-1,200,3,-1,200,3,-1
0.2,3932,52,19.7,200,3,-1,184,0,-1,200,3,-1,200,0.96,-1,200,3,-1,200,3,-1

220,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0136,323,9,1.47,220,3,-1,118,0,-1,102,0.02,-1,143,0.01,-1,102,0.13,102,115,2.69,-1
0.0182,408,10,1.85,220,3,-1,127,0,-1,112,0.14,-1,189,0.02,-1,220,3,-1,125,2.87,-1
0.0227,550,12,2.5,220,3,-1,141,0,-1,220,3,-1,214,0.03,-1,220,3,-1,137,3,-1
0.0245,556,12,2.53,220,3,-1,135,0,-1,220,3,-1,217,0.03,-1,220,3,-1,132,3,-1
0.0674,1610,27,7.32,220,3,-1,178,0,-1,220,3,-1,220,0.25,-1,220,3,-1,220,3,-1
0.1,2382,36,10.8,220,3,-1,189,0.01,-1,220,3,-1,220,0.38,-1,220,3,-1,220,3,-1
0.2,4800,63,21.8,220,3,-1,203,0.01,-1,220,3,-1,220,1.57,-1,220,3,-1,220,3,-1

240,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0125,363,8,1.51,240,3,-1,125,0,-1,112,0.03,-1,183,0.01,-1,112,0.16,112,122,3,-1
0.0167,487,10,2.03,240,3,-1,148,0,-1,126,3,-1,214,0.02,-1,240,3,-1,143,3,-1
0.0208,576,12,2.4,240,3,-1,149,0,-1,240,3,-1,232,0.04,-1,240,3,-1,240,3,-1
0.0228,629,12,2.62,240,3,-1,150,0,-1,240,3,-1,236,0.04,-1,240,3,-1,240,3,-1
0.0645,1822,27,7.59,240,3,-1,196,0.01,-1,240,3,-1,240,0.28,-1,240,3,-1,240,3,-1
0.1,2839,41,11.8,240,3,-1,210,0.01,-1,240,3,-1,240,0.54,-1,240,3,-1,240,3,-1
0.2,5693,66,23.7,240,3,-1,221,0.02,-1,240,3,-1,240,2.45,-1,240,3,-1,240,3,-1

260,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0115,330,9,1.27,260,3,-1,133,0,-1,116,0.02,-1,136,0,-1,116,0.14,116,260,3,-1
0.0154,521,11,2,260,3,-1,154,0.01,-1,260,3,-1,242,0.03,-1,260,3,-1,260,3,-1
0.0192,649,12,2.5,260,3,-1,166,0,-1,260,3,-1,255,0.05,-1,260,3,-1,260,3,-1
0.0214,726,13,2.79,260,3,-1,173,0.01,-1,260,3,-1,257,0.06,-1,260,3,-1,260,3,-1
0.062,2028,25,7.8,260,3,-1,213,0.01,-1,260,3,-1,260,0.31,-1,260,3,-1,260,3,-1
0.1,3303,39,12.7,260,3,-1,229,0,-1,260,3,-1,260,0.83,-1,260,3,-1,260,3,-1
0.2,6629,67,25.5,260,3,-1,240,0.02,-1,260,3,-1,260,2.77,-1,260,3,-1,260,3,-1

280,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0107,403,7,1.44,280,3,-1,140,0.01,-1,127,0.05,-1,200,0.02,-1,127,0.14,127,280,3,-1
0.0143,543,9,1.94,280,3,-1,156,0.01,-1,280,3,-1,254,0.02,-1,280,3,-1,280,3,-1
0.0179,672,12,2.4,280,3,-1,179,0,-1,280,3,-1,272,0.05,-1,280,3,-1,280,3,-1
0.0201,754,12,2.69,280,3,-1,182,0.01,-1,280,3,-1,273,0.07,-1,280,3,-1,280,3,-1
0.0598,2288,29,8.17,280,3,-1,233,0.01,-1,280,3,-1,280,0.43,-1,280,3,-1,280,3,-1
0.1,3878,44,13.9,280,3,-1,243,0.01,-1,280,3,-1,280,1.12,-1,280,3,-1,280,3,-1
0.2,7678,75,27.4,280,3,-1,262,0.02,-1,280,3,-1,223,3,-1,280,3,-1,280,3,-1

300,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.01,435,9,1.45,300,3,-1,156,0.01,-1,135,0.05,-1,173,0.02,-1,135,0.17,135,300,3,-1
0.0133,576,11,1.92,300,3,-1,174,0,-1,300,3,-1,269,0.03,-1,300,3,-1,300,3,-1
0.0167,728,12,2.43,300,3,-1,192,0,-1,300,3,-1,291,0.06,-1,300,3,-1,300,3,-1
0.019,838,13,2.79,300,3,-1,200,0.01,-1,300,3,-1,294,0.08,-1,300,3,-1,300,3,-1
0.0577,2658,31,8.86,300,3,-1,254,0.01,-1,300,3,-1,300,0.49,-1,300,3,-1,300,3,-1
0.1,4500,46,15,300,3,-1,267,0.01,-1,300,3,-1,300,1.56,-1,300,3,-1,300,3,-1
0.2,9123,86,30.4,300,3,-1,280,0.02,-1,300,3,-1,300,3,-1,300,3,-1,300,3,-1

320,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00937,479,11,1.5,320,3,-1,172,0,-1,150,0.04,-1,190,0.02,-1,150,0.28,150,320,3,-1
0.0125,655,10,2.05,320,3,-1,196,0,-1,320,3,-1,296,0.05,-1,320,3,-1,320,3,-1
0.0156,805,11,2.52,320,3,-1,205,0,-1,320,3,-1,312,0.08,-1,320,3,-1,320,3,-1
0.018,912,12,2.85,320,3,-1,212,0,-1,320,3,-1,318,0.1,-1,320,3,-1,320,3,-1
0.0559,2764,29,8.64,320,3,-1,270,0.01,-1,320,3,-1,320,0.55,-1,320,3,-1,320,3,-1
0.1,5009,46,15.7,320,3,-1,284,0.02,-1,320,3,-1,320,1.61,-1,320,3,-1,320,3,-1
0.2,10117,85,31.6,320,3,-1,300,0.02,-1,320,3,-1,320,3,-1,320,3,-1,320,3,-1

340,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00882,478,9,1.41,340,3,-1,175,0,-1,154,0.03,-1,168,0.02,-1,154,0.24,154,340,3,-1
0.0118,658,10,1.94,340,3,-1,194,0,-1,340,3,-1,305,0.05,-1,340,3,-1,340,3,-1
0.0147,835,12,2.46,340,3,-1,208,0.01,-1,340,3,-1,327,0.07,-1,340,3,-1,340,3,-1
0.0171,1012,13,2.98,340,3,-1,228,0,-1,340,3,-1,339,0.12,-1,340,3,-1,340,3,-1
0.0542,3118,31,9.17,340,3,-1,285,0.01,-1,340,3,-1,340,0.76,-1,340,3,-1,340,3,-1
0.1,5808,50,17.1,340,3,-1,303,0.01,-1,340,3,-1,340,2.23,-1,340,3,-1,340,3,-1
0.2,11698,91,34.4,340,3,-1,320,0.03,-1,340,3,-1,340,3,-1,340,3,-1,340,3,-1

