0.141,176,13,3.52,50,60,-1,36,0,-1,30,0.02,-1,50,0.01,-1,30,0.09,30,33,0.49,-1
0.1,114,10,2.28,32,60,32,32,0,-1,27,0,-1,49,0,-1,27,0.02,27,31,0.39,-1
0.2,195,13,3.9,50,60,-1,36,0,-1,33,0.06,-1,50,0.01,-1,33,0.24,33,34,0.53,-1

60,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.05,84,7,1.4,34,60,34,34,0,-1,28,0,-1,28,0,-1,28,0,28,31,0.39,-1
0.0667,102,8,1.7,60,60,-1,35,0,-1,28,0,-1,48,0,-1,28,0.02,28,32,0.42,-1
0.0833,133,9,2.22,60,60,-1,35,0,-1,31,0,-1,57,0,-1,31,0.04,31,33,0.47,-1
0.0682,115,7,1.92,60,60,-1,39,0,-1,31,0.01,-1,51,0,-1,31,0.02,31,35,0.44,-1
0.129,238,15,3.97,60,60,-1,43,0,-1,40,0.22,-1,60,0.01,-1,40,1.07,40,41,0.66,-1
0.1,164,10,2.73,60,60,-1,41,0,-1,34,0.03,-1,59,0,-1,34,0.07,34,38,0.54,-1
0.2,338,18,5.63,60,60,-1,45,0,-1,44,0.68,-1,60,0.02,-1,44,3.35,44,45,0.83,-1

70,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0429,112,8,1.6,70,60,-1,36,0,-1,32,0.01,-1,34,0,-1,32,0.01,32,35,0.5,-1
0.0571,147,9,2.1,70,60,-1,40,0.01,-1,35,0,-1,66,0,-1,35,0.02,35,38,0.59,-1
0.0714,168,11,2.4,70,60,-1,44,0,-1,40,0.05,-1,70,0,-1,40,0.24,40,42,0.62,-1
0.0607,163,10,2.33,70,60,-1,43,0.01,-1,37,0,-1,66,0.01,-1,37,0.05,37,40,0.61,-1
0.12,302,14,4.31,70,60,-1,49,0,-1,48,1.27,-1,70,0.01,-1,48,6.44,48,49,0.86,-1
0.1,251,13,3.59,70,60,-1,50,0,-1,45,0.41,-1,70,0.01,-1,45,2.05,45,48,0.77,-1
0.2,497,23,7.1,70,60,-1,57,0,-1,53,3.14,-1,70,0.03,-1,53,15.4,53,56,1.12,-1

80,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0375,126,7,1.58,80,60,-1,42,0,-1,37,0.01,-1,37,0,-1,37,0.01,37,41,0.6,-1
0.05,132,9,1.65,80,60,-1,46,0,-1,42,0.02,-1,73,0,-1,42,0.04,42,45,0.62,-1
0.0625,176,10,2.2,80,60,-1,52,0,-1,45,0.06,-1,75,0,-1,45,0.28,45,47,0.7,-1
0.0548,178,12,2.22,80,60,-1,51,0,-1,44,0.04,-1,78,0,-1,44,0.15,44,49,0.69,-1
0.112,369,16,4.61,80,60,-1,62,0,-1,55,3.35,-1,80,0.01,-1,55,16.5,55,59,1.03,-1
0.1,321,13,4.01,80,60,-1,60,0,-1,53,1.02,-1,80,0.01,-1,53,5.15,53,57,0.96,-1
0.2,647,25,8.09,80,60,-1,66,0,-1,62,8.61,-1,80,0.03,-1,62,45.4,62,64,1.48,-1

90,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0333,139,9,1.54,90,60,-1,48,0,-1,41,0,-1,41,0,-1,41,0.02,41,45,0.68,-1
0.0444,162,8,1.8,90,60,-1,52,0,-1,48,0.04,-1,84,0.01,-1,48,0.15,48,51,0.76,-1
0.0556,216,10,2.4,90,60,-1,57,0,-1,51,0.1,-1,89,0,-1,51,0.58,51,55,0.88,-1
0.05,201,13,2.23,90,60,-1,58,0,-1,50,0.07,-1,89,0.01,-1,50,0.2,50,53,0.84,-1
0.105,459,20,5.1,90,60,-1,69,0,-1,63,12.3,-1,90,0.02,-1,63,60,63,66,1.3,-1
0.1,417,19,4.63,90,60,-1,68,0,-1,62,9.54,-1,90,0.01,-1,62,49.5,62,64,1.24,-1
0.2,799,25,8.88,90,60,-1,77,0,-1,71,48.9,-1,90,0.05,-1,77,60,77,74,1.76,-1

100,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.03,131,10,1.31,100,60,-1,51,0,-1,47,0.01,-1,74,0,-1,47,0.02,47,50,0.75,-1
0.04,216,10,2.16,100,60,-1,64,0.01,-1,54,0.04,-1,91,0,-1,54,0.15,54,62,0.94,-1
0.05,263,13,2.63,100,60,-1,69,0,-1,56,0.09,-1,100,0.01,-1,56,0.44,56,65,1.03,-1
0.0461,231,9,2.31,100,60,-1,59,0,-1,55,0.13,-1,96,0.01,-1,55,0.35,55,58,0.96,-1
0.1,480,17,4.8,100,60,-1,70,0,-1,68,19.4,-1,100,0.02,-1,100,60,-1,69,1.4,-1
0.1,507,20,5.07,100,60,-1,76,0,-1,70,59.9,-1,100,0.02,-1,76,60,76,75,1.44,-1
0.2,976,29,9.76,100,60,-1,84,0,-1,81,60,-1,100,0.07,-1,100,60,-1,83,2.13,-1

100,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.03,131,7,1.31,100,60,-1,52,0,-1,45,0,-1,59,0,-1,45,0.02,45,49,0.77,-1
0.04,180,11,1.8,100,60,-1,59,0,-1,52,0.03,-1,89,0.01,-1,52,0.08,52,58,0.86,-1
0.05,230,10,2.3,100,60,-1,62,0,-1,57,0.35,-1,97,0.01,-1,57,1.32,57,61,0.95,-1
0.0461,241,13,2.41,100,60,-1,62,0,-1,54,0.06,-1,98,0.01,-1,54,0.22,54,60,0.97,-1
0.1,466,16,4.66,100,60,-1,78,0,-1,68,18.5,-1,100,0.02,-1,100,60,-1,74,1.37,-1
0.1,519,17,5.19,100,60,-1,78,0.01,-1,71,39,-1,100,0.02,-1,100,60,-1,75,1.47,-1
0.2,1043,32,10.4,100,60,-1,86,0,-1,80,60,-1,100,0.07,-1,100,60,-1,84,2.25,-1

120,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.025,186,8,1.55,120,60,-1,66,0,-1,56,0,-1,90,0.01,-1,56,0.03,56,63,1.05,-1
0.0333,251,10,2.09,120,60,-1,74,0,-1,64,0.08,-1,115,0.01,-1,64,0.27,64,71,1.18,-1
0.0417,311,13,2.59,120,60,-1,77,0,-1,68,0.55,-1,118,0.02,-1,68,3.81,68,76,1.3,-1
0.0399,278,11,2.32,120,60,-1,75,0,-1,65,0.17,-1,117,0.01,-1,65,0.68,65,74,1.24,-1
0.0913,660,19,5.5,120,60,-1,96,0,-1,86,59.9,-1,120,0.03,-1,120,60,-1,90,1.91,-1
0.1,756,21,6.3,120,60,-1,93,0,-1,89,59.9,-1,120,0.04,-1,120,60,-1,92,2.09,-1
0.2,1381,31,11.5,120,60,-1,105,0,-1,100,60,-1,120,0.12,-1,120,60,-1,102,2.98,-1

140,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0214,203,11,1.45,140,60,-1,76,0,-1,64,0.01,-1,71,0.01,-1,64,0.04,64,72,1.31,-1
0.0286,294,9,2.1,140,60,-1,86,0,-1,74,0.5,-1,131,0.01,-1,74,1.19,74,83,1.51,-1
0.0357,366,12,2.61,140,60,-1,90,0,-1,80,4.85,-1,139,0.02,-1,80,21.5,80,87,1.65,-1
0.0353,347,13,2.48,140,60,-1,90,0,-1,80,6.61,-1,133,0.01,-1,80,25,80,87,1.62,-1
0.0845,847,23,6.05,140,60,-1,106,0,-1,103,60,-1,140,0.07,-1,140,60,-1,104,2.48,-1
0.1,980,24,7,140,60,-1,116,0,-1,108,60,-1,140,0.09,-1,140,60,-1,111,2.64,-1
0.2,2006,38,14.3,140,60,-1,127,0,-1,140,60,-1,140,0.26,-1,140,60,-1,121,4.18,-1

160,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0187,245,8,1.53,160,60,-1,89,0,-1,77,0.15,-1,127,0,-1,77,0.1,77,86,1.66,-1
0.025,296,11,1.85,160,60,-1,100,0,-1,83,0.09,-1,142,0.01,-1,83,0.47,83,97,1.75,-1
0.0312,397,11,2.48,160,60,-1,100,0,-1,89,1.96,-1,153,0.02,-1,89,8.02,89,97,1.98,-1
0.0317,415,13,2.59,160,60,-1,102,0,-1,92,8.73,-1,156,0.02,-1,92,43.3,92,101,2,-1
0.0791,1017,22,6.36,160,60,-1,130,0,-1,121,59.8,-1,160,0.08,-1,160,60,-1,125,3.07,-1
0.1,1275,25,7.97,160,60,-1,132,0,-1,125,59.8,-1,160,0.13,-1,160,60,-1,127,3.47,-1
0.2,2546,46,15.9,160,60,-1,144,0.01,-1,160,60,-1,160,0.46,-1,160,60,-1,141,5.24,-1

180,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0167,282,9,1.57,180,60,-1,95,0,-1,84,0.02,-1,128,0.01,-1,84,0.08,84,91,1.95,-1
0.0222,367,12,2.04,180,60,-1,104,0,-1,92,0.17,-1,159,0.01,-1,92,0.62,92,102,2.13,-1
0.0278,488,11,2.71,180,60,-1,120,0,-1,104,59.2,-1,173,0.02,-1,104,60,105,117,2.37,-1
0.0288,478,11,2.66,180,60,-1,119,0,-1,108,59.9,-1,179,0.02,-1,119,60,119,117,2.34,-1
0.0745,1197,24,6.65,180,60,-1,147,0,-1,137,59.6,-1,180,0.11,-1,180,60,-1,143,3.56,-1
0.1,1601,27,8.89,180,60,-1,153,0.01,-1,147,59.9,-1,180,0.18,-1,180,60,-1,148,4.22,-1
0.2,3336,55,18.5,180,60,-1,165,0,-1,180,60,-1,180,0.84,-1,180,60,-1,160,6.74,-1

200,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.015,314,9,1.57,200,60,-1,101,0,-1,94,0.02,-1,131,0.01,-1,94,0.08,94,100,2.32,-1
0.02,405,10,2.03,200,60,-1,121,0,-1,107,5.71,-1,188,0.02,-1,107,11.3,107,118,2.52,-1
0.025,517,13,2.59,200,60,-1,125,0.01,-1,114,59.9,-1,197,0.02,-1,200,60,-1,124,2.83,-1
0.0265,538,12,2.69,200,60,-1,134,0.01,-1,115,59.9,-1,196,0.03,-1,200,60,-1,129,2.98,-1
0.0707,1391,26,6.95,200,60,-1,164,0,-1,155,60,-1,200,0.17,-1,200,60,-1,157,4.37,-1
0.1,2009,32,10,200,60,-1,175,0.01,-1,165,60,-1,200,0.22,-1,200,60,-1,169,5.23,-1
0.2,3824,54,19.1,200,60,-1,183,0.01,-1,200,60,-1,200,1.07,-1,200,60,-1,179,7.88,-1

220,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0136,348,8,1.58,220,60,-1,130,0,-1,110,0.05,-1,190,0.01,-1,110,0.18,110,127,2.73,-1
0.0182,456,8,2.07,220,60,-1,132,0,-1,116,3.24,-1,195,0.02,-1,116,8.5,116,131,2.97,-1
0.0227,507,12,2.3,220,60,-1,131,0.01,-1,120,26.1,-1,208,0.02,-1,220,60,-1,129,3.22,-1
0.0245,590,12,2.68,220,60,-1,146,0.01,-1,128,59.9,-1,218,0.04,-1,220,60,-1,143,3.39,-1
0.0674,1679,30,7.63,220,60,-1,179,0.01,-1,220,60,-1,220,0.21,-1,220,60,-1,176,5.12,-1
0.1,2466,35,11.2,220,60,-1,188,0.01,-1,220,60,-1,220,0.37,-1,220,60,-1,185,6.72,-1
0.2,4922,61,22.4,220,60,-1,201,0.01,-1,220,60,-1,220,1.87,-1,220,60,-1,198,10.3,-1

240,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0125,331,8,1.38,240,60,-1,124,0,-1,104,0.01,-1,104,0.01,-1,104,0.11,104,121,3.01,-1
0.0167,499,10,2.08,240,60,-1,142,0,-1,125,1.2,-1,219,0.02,-1,125,4.76,125,139,3.51,-1
0.0208,615,11,2.56,240,60,-1,153,0.01,-1,139,59.8,-1,236,0.04,-1,240,60,-1,149,3.83,-1
0.0228,680,12,2.83,240,60,-1,161,0,-1,141,59.9,-1,238,0.06,-1,240,60,-1,159,3.75,-1
0.0645,1818,24,7.57,240,60,-1,194,0.01,-1,240,60,-1,240,0.29,-1,240,60,-1,192,5.78,-1
0.1,2879,38,12,240,60,-1,209,0,-1,240,60,-1,240,0.61,-1,240,60,-1,205,7.39,-1
0.2,5735,67,23.9,240,60,-1,223,0.02,-1,240,60,-1,240,1.78,-1,240,60,-1,220,11.7,-1

260,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0115,353,7,1.36,260,60,-1,137,0,-1,113,0.01,-1,113,0.01,-1,113,0.12,113,134,3.58,-1
0.0154,537,12,2.07,260,60,-1,160,0,-1,138,7.18,-1,245,0.03,-1,138,10.5,138,157,3.92,-1
0.0192,595,11,2.29,260,60,-1,158,0.01,-1,141,59.5,-1,248,0.03,-1,260,60,-1,157,4.06,-1
0.0214,771,14,2.97,260,60,-1,181,0.01,-1,160,59.5,-1,257,0.07,-1,260,60,-1,175,4.47,-1
0.062,2087,32,8.03,260,60,-1,216,0.01,-1,260,60,-1,260,0.37,-1,260,60,-1,212,6.78,-1
0.1,3290,39,12.7,260,60,-1,226,0.01,-1,260,60,-1,260,0.82,-1,260,60,-1,221,8.67,-1
0.2,6862,74,26.4,260,60,-1,242,0.01,-1,260,60,-1,260,3.55,-1,260,60,-1,238,13.9,-1

280,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0107,421,8,1.5,280,60,-1,152,0,-1,134,0.09,-1,212,0.01,-1,134,0.2,134,150,4.07,-1
0.0143,553,11,1.98,280,60,-1,167,0,-1,148,60,-1,256,0.03,-1,148,60,156,164,4.4,-1
0.0179,674,12,2.41,280,60,-1,179,0.01,-1,156,60,-1,273,0.05,-1,280,60,-1,175,4.77,-1
0.0201,771,11,2.75,280,60,-1,186,0,-1,169,60,-1,278,0.06,-1,280,60,-1,184,4.84,-1
0.0598,2399,31,8.57,280,60,-1,232,0,-1,280,60,-1,280,0.42,-1,280,60,-1,228,7.75,-1
0.1,3861,42,13.8,280,60,-1,244,0.01,-1,280,60,-1,280,1.05,-1,280,60,-1,242,9.86,-1
0.2,7783,74,27.8,280,60,-1,261,0.02,-1,280,60,-1,280,4.6,-1,280,60,-1,257,16.1,-1

300,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.01,461,9,1.54,300,60,-1,162,0,-1,142,0.44,-1,233,0.01,-1,142,0.43,142,160,4.6,-1
0.0133,611,11,2.04,300,60,-1,184,0,-1,156,60,-1,266,0.03,-1,300,60,-1,180,4.96,-1
0.0167,771,11,2.57,300,60,-1,197,0.01,-1,175,60,-1,291,0.06,-1,300,60,-1,191,5.74,-1
0.019,833,12,2.78,300,60,-1,200,0.01,-1,178,59.7,-1,298,0.09,-1,300,60,-1,198,5.84,-1
0.0577,2608,34,8.69,300,60,-1,247,0,-1,300,60,-1,300,0.66,-1,300,60,-1,245,9.18,-1
0.1,4379,43,14.6,300,60,-1,266,0.01,-1,300,60,-1,300,1.43,-1,300,60,-1,264,12.3,-1
0.2,8877,81,29.6,300,60,-1,280,0.01,-1,300,60,-1,300,5.7,-1,300,60,-1,277,19.6,-1

320,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00937,472,11,1.48,320,60,-1,177,0.01,-1,152,0.09,-1,244,0.02,-1,152,0.31,152,174,5.33,-1
0.0125,653,9,2.04,320,60,-1,191,0.01,-1,171,59.9,-1,300,0.05,-1,320,60,-1,188,5.78,-1
0.0156,799,12,2.5,320,60,-1,199,0.01,-1,182,60,-1,314,0.05,-1,320,60,-1,196,6.15,-1
0.018,924,18,2.89,320,60,-1,208,0.01,-1,189,60,-1,319,0.1,-1,320,60,-1,204,6.25,-1
0.0559,2670,29,8.34,320,60,-1,266,0.01,-1,320,60,-1,320,0.65,-1,320,60,-1,262,9.38,-1
0.1,5158,49,16.1,320,60,-1,287,0.02,-1,320,60,-1,320,2.24,-1,320,60,-1,283,14.3,-1
0.2,10306,85,32.2,320,60,-1,301,0.02,-1,320,60,-1,320,9.99,-1,320,60,-1,297,21.9,-1

340,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00882,521,8,1.53,340,60,-1,183,0,-1,164,0.18,-1,257,0.02,-1,164,0.64,164,180,5.79,-1
0.0118,703,10,2.07,340,60,-1,210,0,-1,180,59.9,-1,322,0.05,-1,340,60,-1,207,6.29,-1
0.0147,806,12,2.37,340,60,-1,212,0,-1,196,60,-1,329,0.07,-1,340,60,-1,210,6.57,-1
0.0171,976,14,2.87,340,60,-1,225,0.01,-1,203,60,-1,333,0.13,-1,340,60,-1,223,6.93,-1
0.0542,3180,32,9.35,340,60,-1,280,0.02,-1,340,60,-1,340,0.93,-1,340,60,-1,279,10.9,-1
0.1,5762,51,16.9,340,60,-1,308,0.01,-1,340,60,-1,340,2.63,-1,340,60,-1,303,14.9,-1
0.2,11491,88,33.8,340,60,-1,318,0.02,-1,340,60,-1,340,10.6,-1,340,60,-1,315,24.1,-1

360,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00833,539,8,1.5,360,60,-1,196,0.01,-1,169,0.07,-1,274,0.03,-1,169,0.24,169,193,6.41,-1
0.0111,768,11,2.13,360,60,-1,228,0.01,-1,203,60,-1,348,0.05,-1,360,60,-1,226,6.97,-1
0.0139,911,13,2.53,360,60,-1,236,0.01,-1,205,59.7,-1,356,0.09,-1,360,60,-1,232,7.32,-1
0.0164,1046,13,2.91,360,60,-1,238,0.01,-1,360,60,-1,356,0.14,-1,360,60,-1,235,7.57,-1
0.0527,3340,36,9.28,360,60,-1,301,0.02,-1,360,60,-1,360,0.88,-1,360,60,-1,296,11.7,-1
0.1,6603,50,18.3,360,60,-1,327,0.01,-1,360,60,-1,360,3.3,-1,360,60,-1,322,17,-1
0.2,12993,92,36.1,360,60,-1,339,0.02,-1,360,60,-1,360,13.9,-1,360,60,-1,337,26.9,-1

380,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00789,516,9,1.36,380,60,-1,196,0.01,-1,174,0.08,-1,278,0.03,-1,174,0.44,174,194,7.01,-1
0.0105,764,11,2.01,380,60,-1,227,0.01,-1,380,60,-1,353,0.06,-1,380,60,-1,220,7.52,-1
0.0132,934,12,2.46,380,60,-1,249,0,-1,216,59.5,-1,369,0.1,-1,380,60,-1,243,8.14,-1
0.0156,1098,15,2.89,380,60,-1,257,0.01,-1,380,60,-1,380,0.14,-1,380,60,-1,252,8.27,-1
0.0513,3550,31,9.34,380,60,-1,321,0.01,-1,380,60,-1,380,1.12,-1,380,60,-1,316,12.7,-1
0.1,7126,56,18.8,380,60,-1,345,0.02,-1,380,60,-1,380,3.98,-1,380,60,-1,342,19.3,-1
0.2,14379,108,37.8,380,60,-1,358,0.03,-1,380,60,-1,380,18.2,-1,380,60,-1,356,30.7,-1

400,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.0075,593,10,1.48,400,60,-1,214,0.01,-1,185,0.1,-1,288,0.03,-1,185,0.4,185,212,7.95,-1
0.01,832,11,2.08,400,60,-1,245,0.01,-1,400,60,-1,380,0.07,-1,400,60,-1,242,8.88,-1
0.0125,989,12,2.47,400,60,-1,258,0.01,-1,226,60,-1,385,0.11,-1,400,60,-1,252,9.02,-1
0.015,1202,17,3.01,400,60,-1,270,0.01,-1,400,60,-1,395,0.17,-1,400,60,-1,265,9.43,-1
0.05,4025,40,10.1,400,60,-1,342,0.01,-1,400,60,-1,400,1.38,-1,400,60,-1,335,14.5,-1
0.1,8001,57,20,400,60,-1,361,0.03,-1,400,60,-1,400,5.22,-1,400,60,-1,359,21,-1
0.2,15844,107,39.6,400,60,-1,380,0.03,-1,400,60,-1,400,24.3,-1,400,60,-1,376,34.7,-1

420,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00714,595,10,1.42,420,60,-1,219,0.01,-1,192,0.04,-1,196,0.03,-1,192,0.4,192,218,8.68,-1
0.00952,874,11,2.08,420,60,-1,256,0.01,-1,420,60,-1,399,0.09,-1,420,60,-1,254,9.22,-1
0.0119,1039,13,2.47,420,60,-1,271,0.01,-1,420,60,-1,413,0.13,-1,420,60,-1,269,9.8,-1
0.0144,1275,17,3.04,420,60,-1,281,0.01,-1,420,60,-1,416,0.17,-1,420,60,-1,278,10.7,-1
0.0488,4341,32,10.3,420,60,-1,363,0.02,-1,420,60,-1,420,1.48,-1,420,60,-1,356,16,-1
0.1,8835,63,21,420,60,-1,383,0.03,-1,420,60,-1,420,8.15,-1,420,60,-1,379,24.1,-1
0.2,17700,107,42.1,420,60,-1,399,0.04,-1,420,60,-1,420,29.3,-1,420,60,-1,396,39.4,-1

440,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00682,628,9,1.43,440,60,-1,237,0,-1,200,0.29,-1,312,0.03,-1,200,0.47,200,233,9.61,-1
0.00909,889,11,2.02,440,60,-1,274,0.01,-1,440,60,-1,411,0.09,-1,440,60,-1,271,10.1,-1
0.0114,1103,13,2.51,440,60,-1,285,0.01,-1,440,60,-1,432,0.13,-1,440,60,-1,281,10.5,-1
0.0138,1343,14,3.05,440,60,-1,305,0.01,-1,440,60,-1,440,0.19,-1,440,60,-1,299,11.2,-1
0.0477,4581,34,10.4,440,60,-1,374,0.02,-1,440,60,-1,440,1.87,-1,440,60,-1,369,17.5,-1
0.1,9432,60,21.4,440,60,-1,404,0.03,-1,440,60,-1,440,7.97,-1,440,60,-1,399,25.3,-1
